,u_age,u_gender,u_experience,u_loan_amount,u_loan_duration,u_income,u_saving,u_credit
7130,3.9624398,1.0,-0.10683048,-1.7092876,-3.8458972,-1.7092876,-10.683048,0.33457243
7131,3.1020377,0.0,0.22519398,3.6031036,8.106983,3.6031036,22.519398,0.81614625
7132,3.3481824,0.0,0.018309427,0.29295084,0.6591394,0.29295084,1.8309427,0.5291915
7133,3.7807996,1.0,-0.069338664,-1.1094186,-2.496192,-1.1094186,-6.9338665,0.39075387
7134,2.6915665,1.0,-0.09346106,-1.495377,-3.364598,-1.495377,-9.346106,0.3542601
7135,3.613939,1.0,-0.090242445,-1.4438791,-3.248728,-1.4438791,-9.024244,0.359061
7136,2.5385125,0.0,0.028396763,0.4543482,1.0222834,0.4543482,2.8396764,0.5452174
7137,2.0022805,1.0,-0.0446518,-0.7144288,-1.6074648,-0.7144288,-4.46518,0.42912304
7138,2.5038984,1.0,-0.28107402,-4.4971843,-10.118665,-4.4971843,-28.1074,0.13044369
7139,1.2098249,1.0,-0.07443281,-1.190925,-2.6795812,-1.190925,-7.443281,0.38295412
7140,4.0654535,0.0,0.36906877,5.9051003,13.286476,5.9051003,36.906876,0.9300649
7141,2.4874074,1.0,-0.31852806,-5.096449,-11.4670105,-5.096449,-31.852806,0.1013118
7142,3.1151612,1.0,-0.06171808,-0.9874893,-2.2218509,-0.9874893,-6.1718082,0.4025035
7143,2.1220183,1.0,-0.17845161,-2.8552258,-6.424258,-2.8552258,-17.845161,0.2376734
7144,2.4943655,0.0,0.22828163,3.652506,8.218139,3.652506,22.828163,0.819412
7145,3.0007393,1.0,-0.18551537,-2.968246,-6.6785536,-2.968246,-18.551537,0.229025
7146,1.5824589,1.0,-0.23626922,-3.7803075,-8.505692,-3.7803075,-23.626923,0.17230976
7147,2.3577588,0.0,0.1257325,2.01172,4.52637,2.01172,12.57325,0.6924932
7148,3.9859982,0.0,0.18923765,3.0278025,6.8125553,3.0278025,18.923765,0.77546024
7149,4.6833944,0.0,0.09531383,1.5250213,3.431298,1.5250213,9.5313835,0.64849305
7150,1.5171545,0.0,0.49290377,7.8864603,17.744535,7.8864603,49.29038,0.9756732
7151,2.2360036,0.0,0.019643435,0.31429496,0.7071637,0.31429496,1.9643435,0.53131413
7152,2.1060212,0.0,0.053937677,0.86300284,1.9417564,0.86300284,5.393768,0.5854089
7153,2.5441377,1.0,-0.10787788,-1.7260461,-3.8836036,-1.7260461,-10.787788,0.33304822
7154,2.5719092,0.0,0.38709784,6.1935654,13.935522,6.1935654,38.709785,0.9392359
7155,2.3633382,0.0,0.055818126,0.89309,2.0094526,0.89309,5.5818124,0.58833826
7156,2.330379,1.0,-0.23255284,-3.7208455,-8.371902,-3.7208455,-23.255283,0.17613077
7157,3.414833,1.0,-0.4729363,-7.566981,-17.025707,-7.566981,-47.29363,0.029262424
7158,3.6561131,0.0,0.17614414,2.8183062,6.341189,2.8183062,17.614414,0.7594631
7159,3.5750644,1.0,-0.15444294,-2.471087,-5.5599456,-2.471087,-15.444294,0.26836288
7160,2.2404063,0.0,0.29556188,4.72899,10.640227,4.72899,29.556189,0.88144624
7161,2.0973241,1.0,-0.19993925,-3.199028,-7.197813,-3.199028,-19.993925,0.21192575
7162,2.5875752,0.0,0.293739,4.699824,10.574604,4.699824,29.3739,0.8799938
7163,3.5850081,1.0,-0.3974685,-6.359496,-14.3088665,-6.359496,-39.74685,0.05593157
7164,2.6227534,0.0,0.0021145218,0.03383235,0.07612278,0.03383235,0.21145219,0.5033742
7165,3.2533257,0.0,0.18314812,2.9303699,6.5933323,2.9303699,18.314812,0.76809645
7166,1.9869854,0.0,0.25705945,4.1129513,9.254141,4.1129513,25.705946,0.848081
7167,4.8707376,0.0,0.0047098943,0.07535831,0.1695562,0.07535831,0.47098944,0.50751543
7168,2.5417843,1.0,-0.01636669,-0.26186705,-0.58920085,-0.26186705,-1.636669,0.47390115
7169,1.7771769,0.0,0.0989614,1.5833824,3.5626104,1.5833824,9.89614,0.6538905
7170,4.2975564,1.0,-0.0011179952,-0.017887924,-0.040247828,-0.017887924,-0.11179952,0.4982159
7171,3.1381538,0.0,0.014447091,0.23115346,0.5200953,0.23115346,1.4447091,0.52304137
7172,2.559972,0.0,0.33355838,5.336934,12.008101,5.336934,33.35584,0.90893626
7173,1.389447,1.0,-0.015566256,-0.2490601,-0.5603852,-0.2490601,-1.5566256,0.47517586
7174,4.1990557,1.0,-0.27954954,-4.4727926,-10.063784,-4.4727926,-27.954954,0.13174117
7175,2.808564,1.0,-0.03062785,-0.4900456,-1.1026026,-0.4900456,-3.0627851,0.45124698
7176,3.5582519,0.0,0.7471251,11.954001,26.896503,11.954001,74.71251,0.9985982
7177,4.9083476,1.0,-0.32297185,-5.1675496,-11.6269865,-5.1675496,-32.297184,0.098198056
7178,3.1251795,0.0,0.19608636,3.1373818,7.059109,3.1373818,19.608637,0.78358126
7179,4.1546984,0.0,0.34526885,5.5243015,12.429678,5.5243015,34.526886,0.91637206
7180,2.2400281,1.0,-0.15256678,-2.4410684,-5.492404,-2.4410684,-15.256678,0.27084243
7181,2.3159297,0.0,0.1999823,3.1997168,7.1993628,3.1997168,19.99823,0.7881241
7182,2.9449048,1.0,-0.24896647,-3.9834635,-8.962793,-3.9834635,-24.896646,0.1596576
7183,3.8626559,0.0,0.28537965,4.5660744,10.273667,4.5660744,28.537964,0.8731729
7184,3.5160677,1.0,-0.33972868,-5.435659,-12.230232,-5.435659,-33.97287,0.0870868
7185,3.6121335,0.0,0.14998429,2.3997486,5.399434,2.3997486,14.998428,0.7257259
7186,4.0854297,1.0,-0.25675437,-4.10807,-9.243157,-4.10807,-25.675436,0.15220606
7187,2.0655806,1.0,-0.2737392,-4.379827,-9.85461,-4.379827,-27.373919,0.13676775
7188,4.030073,1.0,-0.18329805,-2.9327688,-6.59873,-2.9327688,-18.329805,0.23172057
7189,2.2115395,0.0,0.14608093,2.3372948,5.2589135,2.3372948,14.608092,0.7204987
7190,3.4269235,0.0,0.29656944,4.745111,10.676499,4.745111,29.656944,0.88224363
7191,2.7069297,1.0,-0.10554535,-1.6887256,-3.7996325,-1.6887256,-10.554535,0.3364463
7192,3.5749803,1.0,-0.029863816,-0.47782105,-1.0750973,-0.47782105,-2.9863815,0.4524573
7193,2.0941198,0.0,0.10228154,1.6365047,3.6821356,1.6365047,10.228154,0.6587764
7194,3.382443,1.0,-0.5077089,-8.1233425,-18.277521,-8.1233425,-50.77089,0.021135807
7195,3.4787848,1.0,-0.08174905,-1.3079848,-2.942966,-1.3079848,-8.174905,0.37183535
7196,1.8527983,1.0,-0.27623662,-4.419786,-9.944518,-4.419786,-27.623663,0.13459134
7197,1.4196428,1.0,-0.31773353,-5.0837364,-11.438407,-5.0837364,-31.773354,0.10187602
7198,1.5202867,1.0,-0.6284142,-10.054627,-22.622911,-10.054627,-62.841423,0.0059742928
7199,2.1060724,0.0,0.2808106,4.4929695,10.109181,4.4929695,28.081059,0.8693327
7200,3.062755,1.0,-0.23111798,-3.6978877,-8.320248,-3.6978877,-23.111797,0.17762029
7201,1.9603803,0.0,0.103815526,1.6610484,3.737359,1.6610484,10.381553,0.6610249
7202,3.4813037,0.0,0.3290861,5.2653775,11.847099,5.2653775,32.90861,0.9059707
7203,1.9959325,0.0,0.841352,13.461632,30.288671,13.461632,84.1352,0.9996178
7204,2.12049,1.0,-0.20739406,-3.318305,-7.4661865,-3.318305,-20.739407,0.20338917
7205,2.951804,1.0,-0.20740785,-3.3185256,-7.4666824,-3.3185256,-20.740786,0.20337355
7206,1.6639532,1.0,-0.01849763,-0.29596207,-0.66591465,-0.29596207,-1.8497629,0.47050893
7207,3.4415975,1.0,-0.17630613,-2.820898,-6.3470206,-2.820898,-17.630613,0.24033523
7208,4.91787,1.0,-0.22908626,-3.6653802,-8.247106,-3.6653802,-22.908627,0.17974293
7209,1.1510412,0.0,0.30524316,4.8838906,10.988754,4.8838906,30.524317,0.8889518
7210,2.5728073,1.0,-0.19710217,-3.1536348,-7.0956783,-3.1536348,-19.710217,0.2152288
7211,1.6009073,1.0,-0.012234321,-0.19574913,-0.44043556,-0.19574913,-1.2234321,0.4804846
7212,2.8774166,1.0,-0.20023346,-3.2037354,-7.2084045,-3.2037354,-20.023346,0.21158493
7213,4.862473,1.0,-0.2042537,-3.2680593,-7.353133,-3.2680593,-20.425371,0.20695996
7214,3.0444348,0.0,0.45726016,7.3161626,16.461367,7.3161626,45.726017,0.9663032
7215,2.0613134,0.0,0.08248084,1.3196934,2.9693103,1.3196934,8.248084,0.62927103
7216,3.554638,1.0,-0.17298914,-2.7678263,-6.227609,-2.7678263,-17.298914,0.24448228
7217,2.5504248,1.0,-0.24244374,-3.8790998,-8.727975,-3.8790998,-24.244373,0.16607928
7218,3.3842757,1.0,-0.020489968,-0.3278395,-0.73763883,-0.3278395,-2.048997,0.46733928
7219,3.9843953,1.0,-0.51516676,-8.242668,-18.546003,-8.242668,-51.516678,0.019667387
7220,1.7241887,0.0,0.19262001,3.0819201,6.9343204,3.0819201,19.262001,0.7794924
7221,3.115371,1.0,-0.061088983,-0.9774237,-2.1992035,-0.9774237,-6.108898,0.40347755
7222,3.7053285,1.0,-0.03812092,-0.60993475,-1.3723532,-0.60993475,-3.812092,0.4394027
7223,2.9747984,1.0,-0.31218427,-4.9949484,-11.238634,-4.9949484,-31.218428,0.10588062
7224,3.3510873,0.0,0.07224318,1.1558908,2.6007543,1.1558908,7.2243176,0.61369884
7225,1.5547436,0.0,0.4788976,7.6623616,17.240314,7.6623616,47.88976,0.97229135
7226,3.323668,0.0,0.5411135,8.657816,19.480085,8.657816,54.11135,0.9847852
7227,1.8924283,0.0,0.10396945,1.6635112,3.7429001,1.6635112,10.396945,0.66125023
7228,2.9332473,0.0,0.041905824,0.6704932,1.5086097,0.6704932,4.1905823,0.56656015
7229,3.586702,0.0,0.2611838,4.178941,9.4026165,4.178941,26.11838,0.8519273
7230,2.5200489,0.0,0.35568172,5.6909075,12.804542,5.6909075,35.568172,0.9225923
7231,2.6015565,1.0,-0.08657209,-1.3851534,-3.1165953,-1.3851534,-8.657208,0.364563
7232,1.2754797,1.0,-0.32602483,-5.2163973,-11.736894,-5.2163973,-32.60248,0.09609985
7233,2.594982,0.0,0.010640089,0.17024143,0.38304323,0.17024143,1.064009,0.516974
7234,2.4857125,1.0,-0.19127399,-3.0603838,-6.8858633,-3.0603838,-19.1274,0.22210717
7235,0.9628593,1.0,-0.068796955,-1.1007513,-2.4766903,-1.1007513,-6.8796954,0.39158595
7236,3.3288863,0.0,0.0810171,1.2962736,2.9166155,1.2962736,8.10171,0.62705684
7237,4.01057,0.0,0.14849307,2.375889,5.3457503,2.375889,14.849307,0.7237346
7238,2.008722,1.0,-0.010404826,-0.16647722,-0.37457374,-0.16647722,-1.0404826,0.48340106
7239,1.1677532,1.0,-0.19962251,-3.1939602,-7.1864104,-3.1939602,-19.962252,0.21229303
7240,3.5564296,1.0,-0.0016081311,-0.025730098,-0.05789272,-0.025730098,-0.16081311,0.49743378
7241,3.0765228,0.0,0.010246133,0.16393813,0.3688608,0.16393813,1.0246134,0.51634586
7242,2.026738,1.0,-0.11097949,-1.7756718,-3.9952617,-1.7756718,-11.097949,0.32855093
7243,3.0681422,0.0,0.2118202,3.3891232,7.6255274,3.3891232,21.18202,0.80158067
7244,2.1053908,0.0,0.22832505,3.6532009,8.219702,3.6532009,22.832506,0.81945765
7245,2.435758,1.0,-0.07493453,-1.1989524,-2.697643,-1.1989524,-7.4934525,0.38218844
7246,3.5147023,1.0,-0.34648904,-5.5438247,-12.473605,-5.5438247,-34.648903,0.08288014
7247,5.2974906,0.0,0.5618462,8.989539,20.226463,8.989539,56.18462,0.98769224
7248,2.5385857,0.0,0.2076518,3.3224287,7.475465,3.3224287,20.765179,0.7969022
7249,3.4786518,0.0,0.24509671,3.9215474,8.823482,3.9215474,24.509672,0.8365524
7250,2.7587788,0.0,0.23600858,3.7761374,8.496309,3.7761374,23.600859,0.82742393
7251,2.5603583,1.0,-0.24630313,-3.94085,-8.866913,-3.94085,-24.630312,0.16225982
7252,2.859092,1.0,-0.40112132,-6.417941,-14.440368,-6.417941,-40.112133,0.054303527
7253,3.1424751,0.0,0.048160475,0.7705676,1.733777,0.7705676,4.8160477,0.57638025
7254,2.926703,0.0,0.23010151,3.6816242,8.283654,3.6816242,23.01015,0.8213197
7255,2.972853,1.0,-0.36684495,-5.869519,-13.206418,-5.869519,-36.684494,0.071136355
7256,1.7579309,0.0,0.35901907,5.744305,12.924686,5.744305,35.90191,0.92450964
7257,3.498928,1.0,-0.11461401,-1.8338242,-4.1261044,-1.8338242,-11.461401,0.3233124
7258,3.8027298,0.0,0.019789634,0.31663415,0.71242684,0.31663415,1.9789634,0.5315467
7259,2.7933803,1.0,-0.0077564027,-0.12410244,-0.2792305,-0.12410244,-0.77564025,0.48762453
7260,3.5512042,0.0,0.085560486,1.3689678,3.0801775,1.3689678,8.556048,0.63391554
7261,4.4959264,1.0,-0.24058993,-3.849439,-8.661238,-3.849439,-24.058992,0.16793442
7262,2.3578384,0.0,0.053593032,0.8574885,1.9293492,0.8574885,5.359303,0.58487153
7263,4.55114,0.0,0.73594725,11.775156,26.4941,11.775156,73.59473,0.9983789
7264,3.547711,1.0,-0.3318869,-5.31019,-11.947927,-5.31019,-33.18869,0.0921638
7265,2.065128,1.0,-0.21707368,-3.4731789,-7.8146524,-3.4731789,-21.707367,0.19261646
7266,2.4789844,0.0,0.29438725,4.710196,10.597941,4.710196,29.438725,0.88051176
7267,2.2143424,1.0,-0.28471974,-4.555516,-10.24991,-4.555516,-28.471973,0.1273768
7268,2.0776203,1.0,-0.21383265,-3.4213223,-7.697975,-3.4213223,-21.383265,0.19618404
7269,2.059649,0.0,0.082379565,1.318073,2.9656644,1.318073,8.237956,0.62911797
7270,2.4873302,1.0,-0.1295473,-2.0727568,-4.663703,-2.0727568,-12.95473,0.30216312
7271,3.112198,1.0,-0.10599781,-1.6959649,-3.815921,-1.6959649,-10.599781,0.3357861
7272,3.0474322,1.0,-0.20803222,-3.3285155,-7.48916,-3.3285155,-20.803223,0.20266807
7273,1.2743547,1.0,-0.08273169,-1.323707,-2.9783406,-1.323707,-8.273169,0.37034988
7274,2.6318073,1.0,-0.06677566,-1.0684105,-2.4039237,-1.0684105,-6.6775656,0.39469504
7275,3.5232708,1.0,-0.4206542,-6.7304673,-15.143552,-6.7304673,-42.065422,0.046224594
7276,3.9455147,0.0,0.015996097,0.25593755,0.5758595,0.25593755,1.5996096,0.52550864
7277,1.5389096,1.0,-0.42647704,-6.8236327,-15.353173,-6.8236327,-42.647705,0.044012547
7278,2.503637,1.0,-0.25655723,-4.1049156,-9.23606,-4.1049156,-25.655724,0.15239179
7279,3.8194625,1.0,-0.3441539,-5.5064626,-12.389541,-5.5064626,-34.41539,0.08431554
7280,4.825752,0.0,0.046062402,0.73699844,1.6582465,0.73699844,4.6062403,0.57309115
7281,0.93293947,1.0,-0.5411955,-8.659128,-19.483038,-8.659128,-54.119553,0.015202165
7282,1.9705846,1.0,-0.06600119,-1.0560191,-2.3760428,-1.0560191,-6.600119,0.3958881
7283,5.397411,1.0,-0.33879384,-5.4207015,-12.196578,-5.4207015,-33.879383,0.08768082
7284,1.9925765,1.0,-0.11571513,-1.8514421,-4.165745,-1.8514421,-11.571513,0.32173216
7285,2.4377296,0.0,0.20629881,3.300781,7.4267573,3.300781,20.62988,0.7953696
7286,1.5544926,1.0,-0.019824894,-0.3171983,-0.7136962,-0.3171983,-1.9824895,0.46839714
7287,3.0979774,1.0,-0.085572325,-1.3691572,-3.0806036,-1.3691572,-8.557233,0.36606658
7288,2.3730018,1.0,-0.15553592,-2.4885747,-5.599293,-2.4885747,-15.553592,0.26692367
7289,3.000448,1.0,-0.2039006,-3.2624097,-7.3404217,-3.2624097,-20.39006,0.20736372
7290,4.9483786,1.0,-0.18213604,-2.9141767,-6.5568976,-2.9141767,-18.213604,0.23314023
7291,1.5734359,1.0,-0.41262197,-6.6019516,-14.854391,-6.6019516,-41.2622,0.04942155
7292,1.9141066,0.0,0.40758243,6.521319,14.672968,6.521319,40.758244,0.94848406
7293,3.8463953,0.0,0.34349144,5.495863,12.365692,5.495863,34.349144,0.9152738
7294,2.0676486,1.0,-0.32140052,-5.1424084,-11.570419,-5.1424084,-32.140053,0.09929097
7295,3.7962801,1.0,-0.08170572,-1.3072915,-2.9414058,-1.3072915,-8.170572,0.37190092
7296,4.2205257,1.0,-0.09143715,-1.4629945,-3.2917376,-1.4629945,-9.143715,0.35727632
7297,2.1290774,1.0,-0.19892767,-3.1828427,-7.161396,-3.1828427,-19.892767,0.21310008
7298,2.7727149,1.0,-0.06361552,-1.0178484,-2.2901587,-1.0178484,-6.3615522,0.39956927
7299,4.1270223,1.0,-0.020148944,-0.3223831,-0.725362,-0.3223831,-2.0148945,0.46788168
7300,3.5706942,0.0,0.20132023,3.2211237,7.247528,3.2211237,20.132023,0.7896712
7301,3.108276,1.0,-0.18017991,-2.8828785,-6.486477,-2.8828785,-18.01799,0.23554099
7302,3.3593066,0.0,0.26438767,4.2302027,9.517956,4.2302027,26.438766,0.85486984
7303,3.3878388,1.0,-0.40882236,-6.5411577,-14.717605,-6.5411577,-40.882236,0.050994158
7304,3.3032863,1.0,-0.07523337,-1.2037339,-2.7084012,-1.2037339,-7.523337,0.38173258
7305,2.9776237,1.0,-0.04721444,-0.75543106,-1.6997199,-0.75543106,-4.721444,0.4251021
7306,1.9457505,0.0,0.016991142,0.27185827,0.6116811,0.27185827,1.6991142,0.52709305
7307,2.6403222,1.0,-0.36429104,-5.8286567,-13.114477,-5.8286567,-36.429104,0.072535515
7308,4.546386,1.0,-0.12064858,-1.9303772,-4.343349,-1.9303772,-12.0648575,0.3146919
7309,5.613599,1.0,-0.23498262,-3.759722,-8.459374,-3.759722,-23.498262,0.17362654
7310,1.8260986,1.0,-0.031109687,-0.497755,-1.1199487,-0.497755,-3.1109686,0.45048392
7311,2.409756,0.0,0.25812235,4.1299577,9.292405,4.1299577,25.812235,0.84907854
7312,2.653665,1.0,-0.007380548,-0.11808877,-0.2656997,-0.11808877,-0.7380548,0.48822403
7313,4.0443654,1.0,-0.05548957,-0.8878331,-1.9976245,-0.8878331,-5.548957,0.41217315
7314,2.6921825,1.0,-0.19741741,-3.1586785,-7.1070266,-3.1586785,-19.741741,0.21486032
7315,2.7241988,1.0,-0.15844607,-2.5351372,-5.7040586,-2.5351372,-15.844607,0.26311076
7316,1.8883246,0.0,0.06759287,1.0814859,2.4333432,1.0814859,6.759287,0.60656273
7317,2.6921334,1.0,-0.21274777,-3.4039643,-7.65892,-3.4039643,-21.274776,0.1973871
7318,3.542727,0.0,0.018569054,0.29710487,0.66848594,0.29710487,1.8569055,0.5296047
7319,2.7676387,1.0,-0.17158085,-2.7452936,-6.1769104,-2.7452936,-17.158085,0.24625456
7320,1.8758887,1.0,-0.014462243,-0.23139589,-0.52064073,-0.23139589,-1.4462243,0.47693443
7321,3.617393,1.0,-0.17239264,-2.7582822,-6.206135,-2.7582822,-17.239264,0.2452321
7322,3.153413,1.0,-0.11243858,-1.7990173,-4.047789,-1.7990173,-11.243858,0.3264438
7323,2.635269,0.0,0.01949267,0.31188273,0.70173615,0.31188273,1.9492671,0.5310743
7324,3.916199,0.0,0.35630393,5.700863,12.8269415,5.700863,35.630394,0.92295253
7325,3.483766,1.0,-0.28358373,-4.5373397,-10.209014,-4.5373397,-28.358374,0.12832701
7326,2.7369592,1.0,-0.020139275,-0.3222284,-0.7250139,-0.3222284,-2.0139275,0.46789706
7327,3.560095,1.0,-0.3585113,-5.736181,-12.906406,-5.736181,-35.85113,0.07577968
7328,3.6746376,1.0,-0.07596538,-1.2154461,-2.7347538,-1.2154461,-7.596538,0.38061666
7329,2.3196752,0.0,0.17561609,2.8098574,6.322179,2.8098574,17.56161,0.75880516
7330,1.9986336,1.0,-0.5717395,-9.147832,-20.582623,-9.147832,-57.17395,0.0110991
7331,3.524578,0.0,0.49263072,7.8820915,17.734707,7.8820915,49.263073,0.97561073
7332,4.654879,1.0,-0.3436715,-5.498744,-12.372174,-5.498744,-34.36715,0.084614396
7333,1.8831396,0.0,0.20845139,3.3352222,7.50425,3.3352222,20.845139,0.7978047
7334,2.2116768,0.0,0.24927902,3.9884644,8.974045,3.9884644,24.927902,0.8406459
7335,3.7157192,1.0,-0.36455995,-5.832959,-13.124158,-5.832959,-36.455994,0.07238722
7336,3.3955038,0.0,0.30712113,4.913938,11.05636,4.913938,30.712112,0.8903674
7337,1.9002858,1.0,-0.06032991,-0.96527857,-2.1718767,-0.96527857,-6.032991,0.40465367
7338,3.2800312,1.0,-0.4043526,-6.4696417,-14.556694,-6.4696417,-40.43526,0.05289483
7339,2.0436437,0.0,0.64282054,10.285129,23.141539,10.285129,64.28205,0.99493384
7340,4.3591228,0.0,0.12836199,2.0537918,4.6210313,2.0537918,12.836199,0.69618094
7341,1.3706493,0.0,0.014194477,0.22711164,0.51100117,0.22711164,1.4194478,0.5226389
7342,2.1824293,0.0,0.13131393,2.101023,4.7273016,2.101023,13.131393,0.70029724
7343,2.1754248,1.0,-0.18714084,-2.9942534,-6.73707,-2.9942534,-18.714085,0.2270602
7344,4.2680078,0.0,0.05909281,0.94548494,2.127341,0.94548494,5.909281,0.59342766
7345,3.812035,0.0,0.19917089,3.1867342,7.1701517,3.1867342,19.91709,0.78718257
7346,3.9619925,0.0,0.30155304,4.8248487,10.855909,4.8248487,30.155304,0.8861321
7347,1.0288937,0.0,0.35315323,5.6504517,12.713516,5.6504517,35.315323,0.92111516
7348,2.7178242,1.0,-0.29491055,-4.718569,-10.616779,-4.718569,-29.491055,0.119071245
7349,1.8676605,0.0,0.13072662,2.091626,4.706158,2.091626,13.072662,0.6994803
7350,2.9535823,1.0,-0.2752564,-4.4041023,-9.90923,-4.4041023,-27.525639,0.13544273
7351,3.6269634,1.0,-0.07255693,-1.1609108,-2.6120493,-1.1609108,-7.255693,0.38582098
7352,3.3921769,0.0,0.14334162,2.2934659,5.1602983,2.2934659,14.334162,0.71680164
7353,2.8439612,1.0,-0.1839276,-2.9428415,-6.621393,-2.9428415,-18.39276,0.23095345
7354,3.4095902,1.0,-0.6065838,-9.70534,-21.837015,-9.70534,-60.65838,0.0076260567
7355,2.5052814,1.0,-0.238638,-3.818208,-8.590968,-3.818208,-23.8638,0.16990209
7356,2.740945,0.0,0.1429534,2.2872543,5.1463223,2.2872543,14.29534,0.7162758
7357,3.2295284,1.0,-0.06920275,-1.107244,-2.4912992,-1.107244,-6.920275,0.3909626
7358,3.0377657,0.0,0.02277379,0.36438063,0.8198564,0.36438063,2.277379,0.5362915
7359,1.5531803,0.0,0.30436164,4.8697863,10.957019,4.8697863,30.436165,0.8882828
7360,2.9907892,0.0,0.3183044,5.09287,11.458958,5.09287,31.830439,0.8985295
7361,1.8244258,1.0,-0.6243106,-9.98897,-22.475182,-9.98897,-62.43106,0.00625813
7362,4.1589665,1.0,-0.2591762,-4.146819,-9.330343,-4.146819,-25.91762,0.14993668
7363,4.057841,1.0,-0.44313532,-7.090165,-15.952871,-7.090165,-44.313534,0.038152337
7364,2.149542,0.0,0.42421156,6.787385,15.271616,6.787385,42.421158,0.95513713
7365,4.137404,1.0,-0.04006729,-0.6410766,-1.4424224,-0.6410766,-4.006729,0.4363345
7366,2.5293381,1.0,-0.053455565,-0.85528904,-1.9244003,-0.85528904,-5.3455567,0.4153428
7367,3.030049,1.0,-0.23858061,-3.8172898,-8.588902,-3.8172898,-23.85806,0.16996014
7368,2.7629933,1.0,-0.33627352,-5.3803763,-12.105846,-5.3803763,-33.627354,0.089297414
7369,1.7749366,0.0,0.2817228,4.507565,10.142021,4.507565,28.172281,0.87010574
7370,3.7663987,0.0,0.21988167,3.5181067,7.91574,3.5181067,21.988167,0.8104421
7371,8.718419,1.0,-0.28599486,-4.5759177,-10.2958145,-4.5759177,-28.599485,0.12631607
7372,2.9394295,0.0,0.23064369,3.690299,8.303173,3.690299,23.06437,0.8218856
7373,1.3333668,0.0,0.19790383,3.1664612,7.124538,3.1664612,19.790382,0.7857075
7374,1.5897849,1.0,-0.49815986,-7.9705577,-17.933754,-7.9705577,-49.815987,0.023150444
7375,3.0239387,1.0,-0.12453982,-1.9926372,-4.4834337,-1.9926372,-12.453982,0.30918586
7376,1.4907932,1.0,-0.2954669,-4.7274704,-10.636808,-4.7274704,-29.54669,0.1186291
7377,2.7760603,1.0,-0.33311343,-5.329815,-11.992084,-5.329815,-33.311344,0.09135556
7378,3.0990684,1.0,-0.032761127,-0.524178,-1.1794006,-0.524178,-3.2761126,0.44787002
7379,2.7253773,1.0,-0.02645864,-0.42333823,-0.952511,-0.42333823,-2.645864,0.45785677
7380,3.6547506,1.0,-0.07801438,-1.2482301,-2.8085177,-1.2482301,-7.8014383,0.3774984
7381,1.7877208,0.0,0.013969787,0.2235166,0.50291234,0.2235166,1.3969787,0.52228093
7382,3.1371129,0.0,0.17650357,2.824057,6.3541284,2.824057,17.650356,0.75991035
7383,2.603151,0.0,0.040347636,0.6455622,1.4525149,0.6455622,4.0347633,0.56410706
7384,3.193304,0.0,0.4108531,6.5736494,14.790711,6.5736494,41.085308,0.94985116
7385,2.4340158,0.0,0.43335015,6.9336023,15.600605,6.9336023,43.335014,0.95848775
7386,2.9802382,0.0,0.08558963,1.3694341,3.0812268,1.3694341,8.558963,0.6339594
7387,3.0192025,0.0,0.0183498,0.2935968,0.6605928,0.2935968,1.83498,0.52925575
7388,1.9358131,1.0,-0.19815905,-3.1705449,-7.133726,-3.1705449,-19.815905,0.21399486
7389,3.6324677,1.0,-0.35821328,-5.7314124,-12.895678,-5.7314124,-35.821327,0.07594991
7390,1.6109536,0.0,0.09871302,1.5794083,3.5536687,1.5794083,9.871302,0.6535239
7391,1.5830287,0.0,0.27351165,4.3761864,9.846419,4.3761864,27.351166,0.8630327
7392,3.1229246,1.0,-0.6855989,-10.969583,-24.68156,-10.969583,-68.55989,0.003049612
7393,4.242278,1.0,-0.0074963146,-0.11994103,-0.26986733,-0.11994103,-0.74963146,0.48803937
7394,1.8395785,1.0,-0.25637212,-4.101954,-9.229397,-4.101954,-25.637213,0.15256631
7395,1.7320951,0.0,0.120479524,1.9276724,4.337263,1.9276724,12.047953,0.6850679
7396,2.7125583,1.0,-0.2728913,-4.366261,-9.824087,-4.366261,-27.289131,0.13751209
7397,1.3800124,0.0,0.15402289,2.4643662,5.544824,2.4643662,15.402288,0.7310829
7398,3.0704906,1.0,-0.031420406,-0.5027265,-1.1311346,-0.5027265,-3.1420405,0.44999194
7399,1.6153872,1.0,-0.067047894,-1.0727663,-2.4137242,-1.0727663,-6.704789,0.3942759
7400,2.8793588,0.0,0.09621999,1.5395198,3.4639196,1.5395198,9.621999,0.6498368
7401,1.4337771,1.0,-0.22997531,-3.679605,-8.279111,-3.679605,-22.997532,0.17881215
7402,3.7074714,0.0,0.30797017,4.9275227,11.0869255,4.9275227,30.797016,0.89100313
7403,2.915375,1.0,-0.05774467,-0.92391473,-2.078808,-0.92391473,-5.774467,0.40866566
7404,2.020351,1.0,-0.3909103,-6.254565,-14.072771,-6.254565,-39.09103,0.0589509
7405,2.95301,1.0,-0.39474115,-6.3158584,-14.210681,-6.3158584,-39.474113,0.05717206
7406,1.8675196,0.0,0.39783627,6.3653803,14.322105,6.3653803,39.783627,0.944234
7407,1.9648685,0.0,0.0034706234,0.055529974,0.124942444,0.055529974,0.34706235,0.5055381
7408,3.1316192,0.0,0.40455955,6.472953,14.564144,6.472953,40.455956,0.94719434
7409,1.4563408,1.0,-0.18670118,-2.9872189,-6.7212424,-2.9872189,-18.670118,0.22759068
